sim_s,stage,x,y,z,yaw,odom_x,odom_y,odom_v,odom_w,margin_m,nearest_model,front_strip_range_m
145.317,route_7_to_20,18.676742745264377,-0.012290970171999057,0.006132831229001442,0.010185052264614395,19.661505306623773,-0.01967186654788507,0.2799998773255652,-0.001684898753564407,0.36285880165061934,motorcycle_unloading,inf
145.54,route_7_to_20,18.739188170030427,-0.011709564254956416,0.0061328162877282676,0.009873969652453058,19.718623738467418,-0.01925105715425191,0.2799999440778578,-0.0011375734361664515,0.3495069808696105,handcart_unloading,inf
145.744,route_7_to_20,18.79630114220741,-0.011178159020951694,0.00613282164186654,0.009685632852490283,19.775742279116237,-0.01884390458090878,0.2799999730713765,-0.0007893398204595498,0.335542377219209,handcart_unloading,inf
145.949,route_7_to_20,18.853694779023936,-0.01064461215951228,0.006132835445875312,0.009556362337425914,19.832860889465,-0.018446024247013117,0.2799999877318271,-0.000532707655191834,0.32438934843782796,handcart_unloading,inf
146.176,route_7_to_20,18.917249214129733,-0.01005380926787155,0.006132850482437884,0.00946240793828008,19.89949932460539,-0.017989618577541083,0.27999999488841354,-0.00034380102377898797,0.31551598317387297,handcart_unloading,inf
146.385,route_7_to_20,18.975764953832588,-0.009510154561936655,0.006132862578236431,0.009404443400011031,19.95661801449067,-0.017602859599976386,0.27999999768368866,-0.00023123897520808015,0.310653504869034,handcart_unloading,inf
146.598,route_7_to_20,19.035401178833073,-0.008956320554858467,0.006132872520427733,0.009364077111968442,20.013736723345193,-0.01721885537964394,0.27999999884347204,-0.00016322639240229361,0.3089563205548582,handcart_unloading,inf
146.801,route_7_to_20,19.092237981206075,-0.008428425486771638,0.006132879340098622,0.009338880022607753,20.070855444975493,-0.01683672766939324,0.279999999491487,-0.00010776369330939464,0.3084284254867715,handcart_unloading,inf
147.019,route_7_to_20,19.15327480963393,-0.00786161649797742,0.006132883458140424,0.009320478737855497,20.13749396411083,-0.016392479209360915,0.2799999997984415,-6.763614643267417e-05,0.3078616164979773,handcart_unloading,inf
147.257,route_7_to_20,19.21991155744112,-0.007242850514094941,0.006132883966578593,0.00930734749145519,20.204132490614942,-0.015949330396567044,0.27999999990786506,-4.492986857115049e-05,0.3072428505140947,handcart_unloading,inf
147.481,route_7_to_20,19.282628630319262,-0.006660514038330314,0.00613288068356648,0.009299328497447041,20.26125123144308,-0.01557006173888027,0.27999999995156344,-3.144386371350412e-05,0.30666051403833006,handcart_unloading,inf
147.696,route_7_to_20,19.34282590180233,-0.006101581474497763,0.006132874225462946,0.009294297946277019,20.327889765304867,-0.01512801673987999,0.27999999997749825,-1.9260745543284252e-05,0.3061015814744976,handcart_unloading,inf
147.928,route_7_to_20,19.40778301282312,-0.005498466736745147,0.006132863966817498,0.009290725375467964,20.385008510252934,-0.014749367593362893,0.2799999999876235,-1.2724614766885943e-05,0.3054984667367451,handcart_unloading,inf
148.137,route_7_to_20,19.466300438942415,-0.004955152208870809,0.006132852266636303,0.009288590325352902,20.451647047268747,-0.014307797575332265,0.27999999999153147,-8.32282200147552e-06,0.3049551522088707,handcart_unloading,inf
148.364,route_7_to_20,19.52985766209655,-0.004365047833030316,0.006132837608997971,0.009287062386359665,20.508765793991397,-0.013929415949424963,0.2799999999933078,-5.559757385658632e-06,0.3043650478330302,handcart_unloading,inf
148.589,route_7_to_20,19.592854920460613,-0.003780147833672686,0.006132822137593164,0.00928606219543904,20.5754043323694,-0.013488051413675546,0.2799999999933078,-3.423861337817089e-06,0.3037801478336726,handcart_unloading,inf
148.797,route_7_to_20,19.648674913869453,-0.0032620308104704646,0.006132816127031137,0.009284541191303028,20.63047200986653,-0.01312336750582189,0.2517851951338912,-2.2876462015031597e-06,0.3032620308104703,handcart_unloading,inf
149.001,route_7_to_20,19.696228022086405,-0.0028207544643038224,0.00613282607514456,0.009283060136328349,20.678483784727582,-0.012805425153401818,0.221631236577835,2.6958679016740544e-07,0.30282075446430357,handcart_unloading,inf
149.227,route_7_to_20,19.741451531411826,-0.0024007985651113566,0.006132837290223372,0.009283853916506497,20.72633810207513,-0.01248850187029145,0.1843723274571829,2.9572857424535605e-06,0.30240079856511115,handcart_unloading,inf
149.436,route_7_to_20,19.77736536361677,-0.002067296024533089,0.006132845932920518,0.009284316705099542,20.761490639208816,-0.012255673962257541,0.15951936629718944,1.9546916057093296e-06,0.30206729602453297,handcart_unloading,inf
149.666,route_7_to_20,19.81099782091269,-0.001754984626279567,0.006132853498804344,0.009284619659873325,20.79634312048572,-0.012024818398853132,0.1364353606232882,1.255656797176867e-06,0.3017549846262795,handcart_unloading,inf
149.887,route_7_to_20,19.83854435703385,-0.0014991921396712256,0.0061328592320995,0.009284788451576554,20.821878014004344,-0.011855673447124676,0.11596032874319206,8.047291865134484e-07,0.301499192139671,handcart_unloading,inf
150.091,route_7_to_20,19.860411842904696,-0.001296137805143764,0.006132863442870694,0.009284879108499388,20.843991245152512,-0.011709190091500014,0.10213191600154659,5.886474103854491e-07,0.3012961378051435,handcart_unloading,inf
150.298,route_7_to_20,19.879564256281242,-0.0011182970491271712,0.006132866855360717,0.00928493316945436,20.863088209771092,-0.01158268495196924,0.08837685604259349,4.3825874828848277e-07,0.30111829704912707,handcart_unloading,inf
150.512,route_7_to_20,19.896597655816812,-0.0009601339773733674,0.006132869665815068,0.009284966263643892,20.87959069438978,-0.011473365121767758,0.07631902702218696,3.527162791229902e-07,0.3009601339773731,handcart_unloading,inf
150.725,stop_x20,19.903066929640683,-0.0009030371641161146,0.006132870740787578,0.009284975747251262,20.887821129567968,-0.011418842569045995,0.0,0.0,0.3009030371641159,handcart_unloading,inf
150.951,stop_x20,19.903066929640683,-0.0009030371641161146,0.006132870740787578,0.009284975747251262,20.887821129567968,-0.011418842569045995,0.0,0.0,0.3009030371641159,handcart_unloading,inf
151.16,stop_x20,19.903066929640683,-0.0009030371641161146,0.006132870740787578,0.009284975747251262,20.887821129567968,-0.011418842569045995,0.0,0.0,0.3009030371641159,handcart_unloading,inf
151.372,stop_x20,19.903066929640683,-0.0009030371641161146,0.006132870740787578,0.009284975747251262,20.887821129567968,-0.011418842569045995,0.0,0.0,0.3009030371641159,handcart_unloading,inf
151.582,stop_x20,19.903066929640683,-0.0009030371641161146,0.006132870740787578,0.009284975747251262,20.887821129567968,-0.011418842569045995,0.0,0.0,0.3009030371641159,handcart_unloading,inf
151.809,stop_x20,19.903066929640683,-0.0009030371641161146,0.006132870740787578,0.009284975747251262,20.887821129567968,-0.011418842569045995,0.0,0.0,0.3009030371641159,handcart_unloading,inf
152.016,stop_x20,19.903066929640683,-0.0009030371641161146,0.006132870740787578,0.009284975747251262,20.887821129567968,-0.011418842569045995,0.0,0.0,0.3009030371641159,handcart_unloading,inf
152.243,route_8_to_23,19.907769006552794,-0.0010751759218995838,0.006132871289065568,0.007803138249766157,20.89338604406755,-0.011388065312953128,0.10049999997541192,-0.014558204671884817,0.3010751759218995,handcart_unloading,inf
152.464,route_8_to_23,19.95289064317183,-0.0011567444538722927,0.006132877172686004,0.00525870923402649,20.93528064968545,-0.01123825426375694,0.27999618835217177,-0.00939093436476278,0.3011567444538721,handcart_unloading,inf
152.672,route_8_to_23,20.011178410107878,-0.0011267697649649292,0.006132882331964072,0.0036636425272604683,20.992400004106017,-0.011134026555646806,0.27999824473159407,-0.006373524962853134,0.29508992093005704,motorcycle_unloading,inf
152.899,route_8_to_23,20.07477269600521,-0.0010955578529594132,0.006132884263103391,0.0025195611693111025,21.05903972060796,-0.011105666516639297,0.2799992713018895,-0.004106590165841065,0.29011788850326226,motorcycle_unloading,inf
153.12,route_8_to_23,20.13667467178919,-0.0010680721488940377,0.006132882500287794,0.0017865875792967745,21.11615961056026,-0.011134308961733607,0.2799996669420324,-0.002775944847465164,0.28893183790603816,motorcycle_unloading,inf
153.325,route_8_to_23,20.194088287638948,-0.001043982834107708,0.006132877736406582,0.0013324413110537717,21.173279530501937,-0.01119564806087048,0.2799998450235819,-0.0018937960200743522,0.28895600457240844,motorcycle_unloading,inf
153.546,route_8_to_23,20.255978091427117,-0.001018916236180634,0.006132869442680718,0.0010052145263768366,21.23991943251416,-0.011294723385141403,0.2799999373751305,-0.0012038353322082224,0.2907689561368463,motorcycle_unloading,inf
